Fecha_Ini_Expte;Cant_Expte
2016-02-07;5732.126371654795
2016-02-14;5755.9525166405265
2016-02-21;5789.537638511455
2016-02-28;5830.40595022294
2016-03-06;5875.882578706274
2016-03-13;5923.5498971738625
2016-03-20;5971.799727226415
2016-03-27;6019.752921778909
2016-04-03;6066.985458916808
2016-04-10;6111.795346149464
2016-04-17;6152.836850074404
2016-04-24;6189.414990197806
2016-05-01;6221.659262994559
2016-05-08;6250.128905570673
2016-05-15;6275.380242992787
2016-05-22;6298.613269761562
2016-05-29;6321.7771177257855
2016-06-05;6347.033660440646
2016-06-12;6375.534910762754
2016-06-19;6407.865360510949
2016-06-26;6444.169167184841
2016-07-03;6483.683697433724
2016-07-10;6524.2105871774
2016-07-17;6564.81229502478
2016-07-24;6604.594897967783
2016-07-31;6642.945215313941
2016-08-07;6678.7821945595515
2016-08-14;6710.7441924413415
2016-08-21;6738.109076824438
2016-08-28;6760.61550045369
2016-09-04;6777.720172900933
2016-09-11;6788.686294050216
2016-09-18;6792.725363677525
2016-09-25;6789.585952625064
2016-10-02;6779.721178382742
2016-10-09;6763.896917220081
2016-10-16;6742.322969670113
2016-10-23;6715.411075692609
2016-10-30;6683.234648391292
2016-11-06;6646.264343947572
2016-11-13;6605.177546887615
2016-11-20;6560.749601522615
2016-11-27;6514.481991196963
2016-12-04;6467.983855754099
2016-12-11;6423.026533792969
2016-12-18;6380.01512400267
2016-12-25;6338.829083488683
2017-01-01;6300.162234903984
2017-01-08;6265.412257724369
2017-01-15;6236.246730028819
2017-01-22;6214.4673472352415
2017-01-29;6201.994400555273
2017-02-05;6200.039139108532
2017-02-12;6208.995940514288
2017-02-19;6228.5529079298685
2017-02-26;6258.248147049775
2017-03-05;6297.6531680010585
2017-03-12;6346.398700818858
2017-03-19;6402.676942308314
2017-03-26;6465.341090086554
2017-04-02;6533.242043681759
2017-04-09;6604.461739440809
2017-04-16;6678.039462433279
2017-04-23;6753.189834141596
2017-04-30;6828.09495138417
2017-05-07;6901.74679233307
2017-05-14;6973.280400815751
2017-05-21;7041.352853914466
2017-05-28;7105.549803460955
2017-06-04;7165.694180753262
2017-06-11;7220.581073462266
2017-06-18;7268.933885395874
2017-06-25;7310.160032191081
2017-07-02;7344.550095806504
2017-07-09;7371.729558180636
2017-07-16;7391.157307442085
2017-07-23;7403.303650745598
2017-07-30;7409.10754692877
2017-08-06;7408.8365150474765
2017-08-13;7402.2955069407635
2017-08-20;7389.10832662577
2017-08-27;7369.536718427804
2017-09-03;7344.166733968036
2017-09-10;7312.625964418617
2017-09-17;7274.120646742967
2017-09-24;7228.42850167675
2017-10-01;7176.1321745514115
2017-10-08;7117.7134178848555
2017-10-15;7053.298901585888
2017-10-22;6983.431099677141
2017-10-29;6909.27729936775
2017-11-05;6831.452018429552
2017-11-12;6750.470226322278
2017-11-19;6666.8534849941425
2017-11-26;6582.0199375019065
2017-12-03;6497.807818474214
2017-12-10;6415.877850078767
2017-12-17;6337.3521245967195
2017-12-24;6263.53218565293
2017-12-31;6195.883106794387
2018-01-07;6135.9796289520455
2018-01-14;6085.574066115115
2018-01-21;6045.978120004709
2018-01-28;6018.426883550621
2018-02-04;6003.38858835764
2018-02-11;6000.529949228338
2018-02-18;6008.893688097562
2018-02-25;6027.539695681888
2018-03-04;6054.411054142833
2018-03-11;6087.8398833321135
2018-03-18;6126.239296192607
2018-03-25;6167.292505740108
2018-04-01;6208.220700430289
2018-04-08;6248.479885902733
2018-04-15;6286.278429859251
2018-04-22;6319.477525072967
2018-04-29;6347.210690298338
2018-05-06;6369.2848958366485
2018-05-13;6385.985105307753
2018-05-20;6396.3529792716035
2018-05-27;6400.340187597343
2018-06-03;6398.821304542065
2018-06-10;6392.338816745619
2018-06-17;6381.748447532515
2018-06-24;6368.601333466797
2018-07-01;6355.1025183328
2018-07-08;6343.003545081445
2018-07-15;6332.932142589693
2018-07-22;6325.5272875188275
2018-07-29;6319.944873941011
2018-08-05;6314.55671637371
2018-08-12;6307.925288788176
2018-08-19;6299.15896720793
2018-08-26;6287.979924351001
2018-09-02;6274.346483580911
2018-09-09;6257.656980808462
2018-09-16;6236.960785392222
2018-09-23;6211.877481077752
2018-09-30;6182.4166761197475
2018-10-07;6148.876180347229
2018-10-14;6110.78291816664
2018-10-21;6068.423891371712
2018-10-28;6022.798112432316
2018-11-04;5974.24432888622
2018-11-11;5923.100164450916
2018-11-18;5869.811215138348
2018-11-25;5815.582389357675
2018-12-02;5761.057463508597
2018-12-09;5706.566724997462
2018-12-16;5652.649175315927
2018-12-23;5599.847836752523
2018-12-30;5549.98845086121
2019-01-06;5505.591854297978
2019-01-13;5468.162015937023
2019-01-20;5437.878784743611
2019-01-27;5415.028158423044
2019-02-03;5399.952460440159
2019-02-10;5392.206496660778
2019-02-17;5390.470102662946
2019-02-24;5394.119234964295
2019-03-03;5402.908306268292
2019-03-10;5416.424154756547
2019-03-17;5433.970550919255
2019-03-24;5453.611000149893
2019-03-31;5474.540901247608
2019-04-07;5496.35839613646
2019-04-14;5517.970663677226
2019-04-21;5538.240908733101
2019-04-28;5557.289229502485
2019-05-05;5574.4561986158205
2019-05-12;5589.304082935112
2019-05-19;5600.812989198224
2019-05-26;5608.920334091186
2019-06-02;5614.409276181779
2019-06-09;5618.147398828976
2019-06-16;5620.240154594136
2019-06-23;5621.34477891435
2019-06-30;5623.055857130087
2019-07-07;5625.6446340949915
2019-07-14;5629.576694752006
2019-07-21;5635.581596147765
2019-07-28;5642.934784894676
2019-08-04;5650.943219107563
2019-08-11;5658.433897660684
2019-08-18;5664.0376049163615
2019-08-25;5666.682979050879
2019-09-01;5665.892384737449
2019-09-08;5660.756509787376
2019-09-15;5650.1917342715005
2019-09-22;5633.232715442052
2019-09-29;5609.065865717335
2019-10-06;5577.45870206851
2019-10-13;5538.12120030066
2019-10-20;5490.711799530075
2019-10-27;5435.533863122859
2019-11-03;5372.3484345704055
2019-11-10;5300.97122369966
2019-11-17;5221.2189725659655
2019-11-24;5133.679066209851
2019-12-01;5038.753127813993
2019-12-08;4936.975481144691
2019-12-15;4828.92997926336
2019-12-22;4715.3173655557
2019-12-29;4597.897802170373
2020-01-05;4479.269377902566
2020-01-12;4361.273995421108
2020-01-19;4244.546514033645
2020-01-26;4129.54974680068
2020-02-02;4016.179915211447
2020-02-09;3903.4847721634324
2020-02-16;3789.6432081071102
2020-02-23;3674.0619355103554
2020-03-01;3557.534139835975
2020-03-08;3441.8160928370844
2020-03-15;3328.516857429401
2020-03-22;3220.870611470621
2020-03-29;3123.7555847825433
2020-04-05;3042.2294630547995
2020-04-12;2979.54383473653
2020-04-19;2937.4582698624668
2020-04-26;2916.264498570631
2020-05-03;2915.4327145803795
2020-05-10;2933.737946299461
2020-05-17;2969.104326689011
2020-05-24;3019.083652493728
2020-05-31;3081.1457802541318
2020-06-07;3152.6486392279303
2020-06-14;3230.699442560176
2020-06-21;3312.764372996405
2020-06-28;3396.979801130553
2020-07-05;3481.6753698234306
2020-07-12;3565.1994845601453
2020-07-19;3646.282628719662
2020-07-26;3723.153911003097
2020-08-02;3794.896013468613
2020-08-09;3860.8190219799953
2020-08-16;3920.3437123926105
2020-08-23;3973.507848673085
2020-08-30;4021.067729967801
2020-09-06;4063.6418380177197
2020-09-13;4102.439237232575
2020-09-20;4138.898590873336
2020-09-27;4174.285787677703
2020-10-04;4209.2930297640805
2020-10-11;4243.9235906335725
2020-10-18;4277.661185643684
2020-10-25;4310.2745779077695
2020-11-01;4341.342117298159
2020-11-08;4370.345107075989
2020-11-15;4396.620886679086
2020-11-22;4419.961579853352
2020-11-29;4440.888297290518
2020-12-06;4460.2859236949
2020-12-13;4478.580038585014
2020-12-20;4496.145417777065
2020-12-27;4512.915849563139
